"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1501560.832000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1389403,287.580942,0.200669,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,269.824000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,281.600000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,286.208000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,297.472000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,313.856000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1466.368000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1548.288000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,6660.096000,NaN,"us/op",,1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1388449,287.771780,0.208607,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,269.824000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,281.600000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,285.184000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,297.472000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,313.856000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1480.704000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1562.624000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2187.264000,NaN,"us/op",,1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1344830,297.105914,0.251488,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,277.504000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,291.840000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,296.960000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,304.128000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,315.904000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1755.136000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2373.701222,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,15745.024000,NaN,"us/op",,1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1344178,297.247534,0.240054,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,278.016000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,291.840000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,297.472000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,304.640000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,317.440000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1732.608000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2367.488000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,15384.576000,NaN,"us/op",,1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1328200,300.838744,0.221698,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,282.112000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,294.400000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,299.008000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,310.272000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,326.656000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1501.184000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1587.200000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2076.672000,NaN,"us/op",,10,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1321354,302.394197,0.221405,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,284.160000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,295.936000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,300.544000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,311.808000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,328.192000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1507.328000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1589.248000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2146.304000,NaN,"us/op",,10,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1292621,309.098792,0.256021,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,288.256000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,303.616000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,310.272000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,316.416000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,328.192000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1761.280000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2383.872000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16072.704000,NaN,"us/op",,10,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1286771,310.523153,0.260235,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,290.816000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,304.640000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,311.808000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,317.952000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,329.216000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1753.088000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2381.098189,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16596.992000,NaN,"us/op",,10,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,404231,989.164099,0.877601,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,951.296000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,971.776000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,983.040000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,987.136000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2004.992000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2564.096000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2822.773146,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16629.760000,NaN,"us/op",,1000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,351307,1137.803821,0.812631,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,1097.728000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1118.208000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1132.544000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1140.736000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2281.472000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2670.592000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2813.416243,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,15974.400000,NaN,"us/op",,1000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,414392,964.844958,0.810381,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,910.336000,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,949.248000,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,960.512000,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,964.608000,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,1722.511360,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2746.806272,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,3000.568627,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,15859.712000,NaN,"us/op",,1000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,360138,1109.816442,0.883072,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,1050.624000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1089.536000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1101.824000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1107.968000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2207.744000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2809.856000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,3088.327066,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16121.856000,NaN,"us/op",,1000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,5475,76494.744384,72.582558,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,74055.680000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,76414.976000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,77594.624000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,77987.840000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,84048.609280,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,91107.622912,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,104595.456000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,104595.456000,NaN,"us/op",,100000,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,4400,93565.181207,65.486582,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,90963.968000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,93454.336000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,94633.984000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,95289.344000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,98432.450560,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,106089.152512,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,112852.992000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,112852.992000,NaN,"us/op",,100000,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,6007,68507.027156,157.134348,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,64094.208000,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,67108.864000,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,73007.104000,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,74789.683200,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,82827.018240,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,91225.063424,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,97255.424000,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,97255.424000,NaN,"us/op",,100000,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,4812,85732.310291,250.195452,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,79953.920000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,83755.008000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,92930.048000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,95420.416000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,106003.169280,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,124714.483712,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,132644.864000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,132644.864000,NaN,"us/op",,100000,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2177525.350400,3199.838556,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2147483.648000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2176843.776000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2206203.904000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2210398.208000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2214592.512000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2222981.120000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2222981.120000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2222981.120000,NaN,"us/op",,-1,false,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2989962.035200,5949.397801,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2936012.800000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2977955.840000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,3040870.400000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,3045064.704000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,3091076.218880,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,3162505.216000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,3162505.216000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,3162505.216000,NaN,"us/op",,-1,false,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2076190.965760,11745.700466,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2023751.680000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2061500.416000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2088763.392000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2189216.972800,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2470403.112960,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2617245.696000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2617245.696000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2617245.696000,NaN,"us/op",,-1,true,64,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2534041.190400,12288.177350,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2478833.664000,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2516582.400000,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2558525.440000,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2645137.817600,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2919067.811840,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2956984.320000,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2956984.320000,NaN,"us/op",,-1,true,64,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2956984.320000,NaN,"us/op",,-1,true,64,true,
